,chembl_id,target_id,assay_type,assay_organism,raw_size,cleaned_size,cleaning_failed,cleaning_size_delta,num_pos,percentage_pos,confidence,tid,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
10378,CHEMBL3095874,104,B,Homo sapiens,59,59,False,0.0,22.0,37.288135593220346,9,104.0,1.4.3.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Monoamine oxidase,True,True,True,True
10379,CHEMBL3095875,86,B,Homo sapiens,31,31,False,0.0,31.0,100.0,9,86.0,1.4.3.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Monoamine oxidase,True,True,True,True
10380,CHEMBL3096076,280,B,Homo sapiens,44,44,False,0.0,0.0,0.0,9,,,,,,,,,,,,,,
10381,CHEMBL3096077,280,B,Homo sapiens,59,59,False,0.0,28.0,47.45762711864407,9,,,,,,,,,,,,,,
10382,CHEMBL3096078,278,B,Homo sapiens,50,50,False,0.0,0.0,0.0,9,,,,,,,,,,,,,,
10383,CHEMBL3096080,11736,B,Rattus norvegicus,59,59,False,0.0,29.0,49.15254237288136,9,,,,,,,,,,,,,,
10384,CHEMBL3096081,278,B,Homo sapiens,59,59,False,0.0,2.0,3.389830508474576,9,,,,,,,,,,,,,,
10385,CHEMBL3096082,114,B,Homo sapiens,27,27,False,0.0,13.0,48.14814814814815,9,,,,,,,,,,,,,,
10386,CHEMBL3096083,12512,B,Rattus norvegicus,59,59,False,0.0,24.0,40.677966101694906,9,,,,,,,,,,,,,,
10387,CHEMBL3096086,252,B,Homo sapiens,25,25,False,0.0,24.0,96.0,9,,,,,,,,,,,,,,
10388,CHEMBL3096168,20154,B,Homo sapiens,34,34,False,0.0,17.0,50.0,9,20154.0,3.4.14.5,EC_NUMBER,enzyme  protease  serine  sc  s9b,Serine protease S9B subfamily,3,hydrolase,protease_serine,protease,Dipeptidyl-peptidase IV,True,True,True,True
10389,CHEMBL3096169,20151,B,Homo sapiens,34,34,False,0.0,17.0,50.0,9,20151.0,3.4.14.5,EC_NUMBER,enzyme  protease  serine  sc  s9b,Serine protease S9B subfamily,3,hydrolase,protease_serine,protease,Dipeptidyl-peptidase IV,True,True,True,True
10390,CHEMBL3096170,12268,B,Homo sapiens,29,29,False,0.0,14.0,48.27586206896552,9,12268.0,3.4.14.2,EC_NUMBER,enzyme  protease  serine  sc  s28,Serine protease S28 family,3,hydrolase,protease_serine,protease,Dipeptidyl-peptidase II,True,True,True,True
10391,CHEMBL3096171,11140,B,Homo sapiens,34,34,False,0.0,34.0,100.0,9,11140.0,3.4.14.5,EC_NUMBER,enzyme  protease  serine  sc  s9b,Serine protease S9B subfamily,3,hydrolase,protease_serine,protease,Dipeptidyl-peptidase IV,True,True,True,True
10392,CHEMBL3096732,165,B,Homo sapiens,36,36,False,0.0,18.0,50.0,9,,,,,,,,,,,,,,
10393,CHEMBL3096735,12239,B,Rattus norvegicus,65,65,False,0.0,32.0,49.230769230769226,9,12239.0,1.4.3.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Monoamine oxidase,True,True,True,True
10394,CHEMBL3096736,12453,B,Rattus norvegicus,52,52,False,0.0,0.0,0.0,9,12453.0,1.4.3.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Monoamine oxidase,True,True,True,True
10395,CHEMBL3096888,102420,B,Homo sapiens,52,52,False,0.0,26.0,50.0,9,102420.0,2.7.11.16,EC_NUMBER,enzyme  kinase  protein kinase  agc  grk  grk,AGC protein kinase GRK subfamily,2,transferase,kinase_agc,kinase,[G-protein-coupled receptor] kinase,True,True,True,True
10396,CHEMBL3096889,10711,B,Homo sapiens,52,52,False,0.0,26.0,50.0,9,10711.0,2.7.11.15,EC_NUMBER,enzyme  kinase  protein kinase  agc  grk  bark,AGC protein kinase BARK subfamily,2,transferase,kinase_agc,kinase,[Beta-adrenergic-receptor] kinase,True,True,True,True
10397,CHEMBL3097233,280,B,Homo sapiens,36,36,False,0.0,0.0,0.0,9,,,,,,,,,,,,,,
10398,CHEMBL3097236,100912,B,Homo sapiens,45,45,False,0.0,22.0,48.88888888888889,9,100912.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  axl,Tyrosine protein kinase Axl family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
10399,CHEMBL3097237,100410,B,Homo sapiens,44,44,False,0.0,22.0,50.0,9,100410.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  axl,Tyrosine protein kinase Axl family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
10400,CHEMBL3097238,100948,B,Homo sapiens,45,45,False,0.0,41.0,91.11111111111111,9,100948.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  axl,Tyrosine protein kinase Axl family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
10401,CHEMBL3097343,10280,F,Homo sapiens,33,33,False,0.0,33.0,100.0,9,,,,,,,,,,,,,,
10402,CHEMBL3097420,252,B,Homo sapiens,35,35,False,0.0,1.0,2.8571428571428568,9,,,,,,,,,,,,,,
10403,CHEMBL3097422,114,B,Homo sapiens,36,36,False,0.0,0.0,0.0,9,,,,,,,,,,,,,,
10404,CHEMBL3097527,100643,B,Homo sapiens,59,59,False,0.0,15.0,25.42372881355932,9,100643.0,1.13.11.52,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"Indoleamine 2,3-dioxygenase",True,True,True,True
10405,CHEMBL3097705,12167,B,Rattus norvegicus,37,37,False,0.0,11.0,29.72972972972973,9,,,,,,,,,,,,,,
10406,CHEMBL3097789,100968,B,Mus musculus,41,41,False,0.0,41.0,100.0,9,,,,,,,,,,,,,,
10407,CHEMBL3097977,104,B,Homo sapiens,38,38,False,0.0,4.0,10.526315789473683,9,104.0,1.4.3.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Monoamine oxidase,True,True,True,True
10408,CHEMBL3097978,104,B,Homo sapiens,38,38,False,0.0,0.0,0.0,9,104.0,1.4.3.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Monoamine oxidase,True,True,True,True
10409,CHEMBL3100318,12543,B,Rattus norvegicus,39,39,False,0.0,39.0,100.0,9,12543.0,"('1.1.1.21', '1.1.1.300', '1.1.1.372', '1.1.1.54')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('Aldose reductase', 'NADP-retinol dehydrogenase', 'D/L-glyceraldehyde reductase', 'Allyl-alcohol dehydrogenase')",False,True,True,True
10410,CHEMBL3100546,12592,B,Homo sapiens,21,21,False,0.0,2.0,9.523809523809524,9,12592.0,3.4.24.35,EC_NUMBER,enzyme  protease  metallo  mam  m10a,Metallo protease M10A subfamily,3,hydrolase,protease_metallo,protease,Gelatinase B,True,True,True,True
10411,CHEMBL3100547,13000,B,Homo sapiens,17,17,False,0.0,0.0,0.0,9,13000.0,3.4.24.7,EC_NUMBER,enzyme  protease  metallo  mam  m10a,Metallo protease M10A subfamily,3,hydrolase,protease_metallo,protease,Interstitial collagenase,True,True,True,True
10412,CHEMBL3100637,43,B,Homo sapiens,40,40,False,0.0,38.0,95.0,9,,,,,,,,,,,,,,
10413,CHEMBL3100682,101110,B,Clostridium botulinum,61,61,False,0.0,1.0,1.639344262295082,9,101110.0,3.4.24.69,EC_NUMBER,enzyme  protease  metallo  mae  m27,Metallo protease M27 family,3,hydrolase,protease_metallo,protease,Bontoxilysin,True,True,True,True
10414,CHEMBL3100684,100639,B,Bacillus anthracis,61,61,False,0.0,6.0,9.836065573770492,9,100639.0,3.4.24.83,EC_NUMBER,enzyme  protease  metallo  mae  m34,Metallo protease M34 family,3,hydrolase,protease_metallo,protease,Anthrax lethal factor endopeptidase,True,True,True,True
10415,CHEMBL3101210,107983,B,Thalassiosira weissflogii,40,40,False,0.0,17.0,42.5,9,,,,,,,,,,,,,,
10416,CHEMBL3101213,15,B,Homo sapiens,40,40,False,0.0,40.0,100.0,9,15.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
10417,CHEMBL3101581,84,B,Homo sapiens,42,42,False,0.0,21.0,50.0,9,84.0,1.1.1.205,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,IMP dehydrogenase,True,True,True,True
10418,CHEMBL3101582,68,B,Homo sapiens,42,42,False,0.0,21.0,50.0,9,68.0,1.1.1.205,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,IMP dehydrogenase,True,True,True,True
10419,CHEMBL3101679,280,B,Homo sapiens,57,57,False,0.0,0.0,0.0,9,,,,,,,,,,,,,,
10420,CHEMBL3101680,252,B,Homo sapiens,57,57,False,0.0,0.0,0.0,9,,,,,,,,,,,,,,
10421,CHEMBL3101681,114,B,Homo sapiens,57,57,False,0.0,0.0,0.0,9,,,,,,,,,,,,,,
10422,CHEMBL3101682,114,F,Homo sapiens,57,57,False,0.0,24.0,42.10526315789474,9,,,,,,,,,,,,,,
10423,CHEMBL3101683,114,F,Homo sapiens,57,57,False,0.0,22.0,38.59649122807018,9,,,,,,,,,,,,,,
10424,CHEMBL3102127,20174,F,Homo sapiens,34,34,False,0.0,34.0,100.0,9,,,,,,,,,,,,,,
10425,CHEMBL3106086,103982,B,Homo sapiens,46,46,False,0.0,23.0,50.0,9,,,,,,,,,,,,,,
10426,CHEMBL3106087,103982,B,Homo sapiens,52,52,False,0.0,26.0,50.0,9,,,,,,,,,,,,,,
10427,CHEMBL3106340,10410,B,Homo sapiens,41,41,False,0.0,19.0,46.34146341463415,9,,,,,,,,,,,,,,
10428,CHEMBL3106505,10410,B,Homo sapiens,54,54,False,0.0,27.0,50.0,9,,,,,,,,,,,,,,
10429,CHEMBL3106784,101208,B,Homo sapiens,67,67,False,0.0,33.0,49.253731343283576,9,,,,,,,,,,,,,,
10430,CHEMBL3107029,12209,B,Homo sapiens,38,38,False,0.0,38.0,100.0,9,12209.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
10431,CHEMBL3107030,12952,B,Homo sapiens,38,38,False,0.0,38.0,100.0,9,12952.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
10432,CHEMBL3107031,15,B,Homo sapiens,38,38,False,0.0,38.0,100.0,9,15.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
10433,CHEMBL3107032,10193,B,Homo sapiens,38,38,False,0.0,19.0,50.0,9,10193.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
10434,CHEMBL3107076,10477,B,Homo sapiens,100,100,False,0.0,81.0,81.0,9,,,,,,,,,,,,,,
10435,CHEMBL3107133,12252,B,Homo sapiens,41,41,False,0.0,20.0,48.78048780487804,9,12252.0,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
10436,CHEMBL3107150,103688,B,Homo sapiens,55,55,False,0.0,55.0,100.0,9,103688.0,1.1.1.141,EC_NUMBER,enzyme,Enzyme,1,oxidoreductase,undefined enzyme/protein,undefined enzyme/protein,15-hydroxyprostaglandin dehydrogenase (NAD(+)),True,True,True,True
10437,CHEMBL3107554,103134,B,Homo sapiens,27,27,False,0.0,13.0,48.14814814814815,9,103134.0,2.7.1.40,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Pyruvate kinase,True,True,True,True
10438,CHEMBL3107555,103134,B,Homo sapiens,26,26,False,0.0,13.0,50.0,9,103134.0,2.7.1.40,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Pyruvate kinase,True,True,True,True
10439,CHEMBL3107684,10544,B,Homo sapiens,36,36,False,0.0,35.0,97.22222222222224,9,,,,,,,,,,,,,,
10440,CHEMBL3107686,215,F,Homo sapiens,50,50,False,0.0,25.0,50.0,9,,,,,,,,,,,,,,
10441,CHEMBL3107875,11663,B,Homo sapiens,44,44,False,0.0,21.0,47.72727272727273,9,11663.0,"('2.4.2.-', '2.4.2.30')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('unknown EC number', 'NAD(+) ADP-ribosyltransferase')",False,True,True,True
10442,CHEMBL3108091,10950,F,Homo sapiens,57,57,False,0.0,28.0,49.122807017543856,9,,,,,,,,,,,,,,
10443,CHEMBL3108092,11631,F,Homo sapiens,64,64,False,0.0,59.0,92.1875,9,,,,,,,,,,,,,,
10444,CHEMBL3108414,10928,B,Rattus norvegicus,20,20,False,0.0,20.0,100.0,9,,,,,,,,,,,,,,
10445,CHEMBL3108415,10927,B,Homo sapiens,31,31,False,0.0,31.0,100.0,9,,,,,,,,,,,,,,
10446,CHEMBL3108471,100481,B,Homo sapiens,53,53,False,0.0,26.0,49.0566037735849,9,100481.0,"('1.-.-.-', '1.1.1.112', '1.1.1.188', '1.1.1.239', '1.1.1.357', '1.1.1.64', '1.3.1.20')",EC_NUMBER,enzyme,Enzyme,1,oxidoreductase,undefined enzyme/protein,undefined enzyme/protein,"('unknown EC number', 'Indanol dehydrogenase', 'Prostaglandin-F synthase', '3-alpha-(17-beta)-hydroxysteroid dehydrogenase (NAD(+))', '3-alpha-hydroxysteroid 3-dehydrogenase', 'Testosterone 17-beta-dehydrogenase (NADP(+))', 'Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase')",False,True,True,True
10447,CHEMBL3110578,108019,B,Trypanosoma cruzi,37,37,False,0.0,37.0,100.0,9,108019.0,2.7.1.11,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,6-phosphofructokinase,True,True,True,True
10448,CHEMBL3110579,108019,B,Trypanosoma cruzi,42,42,False,0.0,21.0,50.0,9,108019.0,2.7.1.11,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,6-phosphofructokinase,True,True,True,True
10449,CHEMBL3110580,101284,B,Trypanosoma brucei,37,37,False,0.0,37.0,100.0,9,101284.0,2.7.1.11,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,6-phosphofructokinase,True,True,True,True
10450,CHEMBL3110581,101284,B,Trypanosoma brucei,44,44,False,0.0,22.0,50.0,9,101284.0,2.7.1.11,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,6-phosphofructokinase,True,True,True,True
10451,CHEMBL3110679,104154,B,Toxoplasma gondii,35,35,False,0.0,35.0,100.0,9,,,,,,,,,,,,,,
10452,CHEMBL3110728,100990,B,Homo sapiens,35,35,False,0.0,17.0,48.57142857142857,9,100990.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  ripk,TKL protein kinase RIPK family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
10453,CHEMBL3110729,100990,B,Homo sapiens,34,34,False,0.0,34.0,100.0,9,100990.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  ripk,TKL protein kinase RIPK family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
10454,CHEMBL3110730,100990,B,Homo sapiens,35,35,False,0.0,33.0,94.28571428571428,9,100990.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  ripk,TKL protein kinase RIPK family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
10455,CHEMBL3111508,10417,B,Homo sapiens,60,60,False,0.0,59.0,98.33333333333331,9,,,,,,,,,,,,,,
10456,CHEMBL3111604,20014,B,Homo sapiens,44,44,False,0.0,6.0,13.636363636363637,9,20014.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  aur,Other protein kinase AUR family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
10457,CHEMBL3111607,30011,B,Homo sapiens,44,44,False,0.0,44.0,100.0,9,30011.0,2.7.12.1,EC_NUMBER,enzyme  kinase  protein kinase  other  ttk,Other protein kinase TTK family,2,transferase,kinase_other,kinase,Dual-specificity kinase,True,True,True,True
10458,CHEMBL3111770,259,B,Homo sapiens,42,42,False,0.0,15.0,35.714285714285715,9,,,,,,,,,,,,,,
10459,CHEMBL3111771,87,B,Homo sapiens,43,43,False,0.0,41.0,95.34883720930232,9,,,,,,,,,,,,,,
10460,CHEMBL3111843,101462,B,Homo sapiens,34,34,False,0.0,30.0,88.23529411764706,9,101462.0,"('2.4.2.-', '2.4.2.30')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('unknown EC number', 'NAD(+) ADP-ribosyltransferase')",False,True,True,True
10461,CHEMBL3112128,11362,B,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,9,11362.0,"('2.7.11.1', '2.7.1.153')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('Non-specific serine/threonine protein kinase', 'Phosphatidylinositol-4,5-bisphosphate 3-kinase')",False,True,True,True
10462,CHEMBL3112166,11232,B,Homo sapiens,51,51,False,0.0,2.0,3.92156862745098,9,11232.0,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class iia,HDAC class IIa,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
10463,CHEMBL3112167,11232,B,Homo sapiens,51,51,False,0.0,25.0,49.01960784313725,9,11232.0,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class iia,HDAC class IIa,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
10464,CHEMBL3112174,11232,B,Homo sapiens,52,52,False,0.0,23.0,44.230769230769226,9,11232.0,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class iia,HDAC class IIa,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
10465,CHEMBL3116600,12054,B,Homo sapiens,36,36,False,0.0,18.0,50.0,9,12054.0,"('1.13.11.-', '1.13.11.12', '1.13.11.31', '1.13.11.33')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Linoleate 13S-lipoxygenase', 'Arachidonate 12-lipoxygenase', 'Arachidonate 15-lipoxygenase')",False,True,True,True
10466,CHEMBL3116602,11134,B,Homo sapiens,74,74,False,0.0,36.0,48.64864864864865,9,11134.0,"('1.13.11.-', '1.13.11.31', '1.13.11.33', '3.3.2.-')",EC_NUMBER,enzyme,Enzyme,"('1', '1', '1', '3')","('oxidoreductase', 'oxidoreductase', 'oxidoreductase', 'hydrolase')",undefined enzyme/protein,undefined enzyme/protein,"('unknown EC number', 'Arachidonate 12-lipoxygenase', 'Arachidonate 15-lipoxygenase', 'unknown EC number')",False,True,False,True
10467,CHEMBL3116921,104106,B,Homo sapiens,60,60,False,0.0,22.0,36.66666666666666,9,104106.0,2.4.2.12,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Nicotinamide phosphoribosyltransferase,True,True,True,True
10468,CHEMBL3116999,106660,B,Human immunodeficiency virus 1,34,34,False,0.0,13.0,38.23529411764706,9,,,,,,,,,,,,,,
10469,CHEMBL3117157,11289,B,Rattus norvegicus,38,38,False,0.0,19.0,50.0,9,11289.0,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
10470,CHEMBL3117158,11291,B,Homo sapiens,38,38,False,0.0,19.0,50.0,9,11291.0,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
10471,CHEMBL3117199,101110,B,Clostridium botulinum,62,62,False,0.0,31.0,50.0,9,101110.0,3.4.24.69,EC_NUMBER,enzyme  protease  metallo  mae  m27,Metallo protease M27 family,3,hydrolase,protease_metallo,protease,Bontoxilysin,True,True,True,True
10472,CHEMBL3117272,107961,B,Mycobacterium smegmatis,32,32,False,0.0,32.0,100.0,9,107961.0,5.6.2.2,EC_NUMBER,enzyme  isomerase,Isomerase,5,isomerase,isomerase,isomerase,DNA topoisomerase (ATP-hydrolyzing),True,True,True,True
10473,CHEMBL3117337,11359,B,Homo sapiens,42,42,False,0.0,21.0,50.0,9,11359.0,3.1.4.53,EC_NUMBER,enzyme  phosphodiesterase  pde_4  pde_4d,Phosphodiesterase 4D,3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,True,True,True
10474,CHEMBL3117338,10599,B,Homo sapiens,42,42,False,0.0,42.0,100.0,9,10599.0,3.1.4.53,EC_NUMBER,enzyme  phosphodiesterase  pde_4  pde_4b,Phosphodiesterase 4B,3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,True,True,True
10475,CHEMBL3117348,100158,B,Homo sapiens,54,54,False,0.0,0.0,0.0,9,100158.0,3.1.3.1,EC_NUMBER,enzyme  phosphatase,Phosphatase,3,hydrolase,phosphatase,phosphatase,Alkaline phosphatase,True,True,True,True
10476,CHEMBL3117500,10627,B,Homo sapiens,35,35,False,0.0,35.0,100.0,9,,,,,,,,,,,,,,
10477,CHEMBL3117558,101624,B,Homo sapiens,54,54,False,0.0,0.0,0.0,9,101624.0,3.1.3.1,EC_NUMBER,enzyme,Enzyme,3,hydrolase,undefined enzyme/protein,undefined enzyme/protein,Alkaline phosphatase,True,True,True,True
10478,CHEMBL3117560,12754,B,Mus musculus,54,54,False,0.0,17.0,31.48148148148148,9,12754.0,3.1.3.1,EC_NUMBER,enzyme  phosphatase,Phosphatase,3,hydrolase,phosphatase,phosphatase,Alkaline phosphatase,True,True,True,True
10479,CHEMBL3118144,11451,B,Homo sapiens,41,41,False,0.0,41.0,100.0,9,11451.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  met,Tyrosine protein kinase Met family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
10480,CHEMBL3118587,101271,F,Homo sapiens,47,47,False,0.0,23.0,48.93617021276596,9,,,,,,,,,,,,,,
10481,CHEMBL3118588,101271,F,Homo sapiens,48,48,False,0.0,47.0,97.91666666666669,9,,,,,,,,,,,,,,
10482,CHEMBL3118705,19904,B,Homo sapiens,50,50,False,0.0,50.0,100.0,9,,,,,,,,,,,,,,
10483,CHEMBL3118706,19904,B,Homo sapiens,50,50,False,0.0,49.0,98.0,9,,,,,,,,,,,,,,
10484,CHEMBL3118915,103780,F,Homo sapiens,24,24,False,0.0,19.0,79.16666666666667,9,,,,,,,,,,,,,,
10485,CHEMBL3118976,103071,B,Mus musculus,35,35,False,0.0,33.0,94.28571428571428,9,,,,,,,,,,,,,,
10486,CHEMBL3118977,10679,B,Homo sapiens,35,35,False,0.0,34.0,97.14285714285714,9,,,,,,,,,,,,,,
10487,CHEMBL3118986,15,B,Homo sapiens,30,30,False,0.0,2.0,6.666666666666668,9,15.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
10488,CHEMBL3119218,108024,B,Homo sapiens,49,49,False,0.0,24.0,48.97959183673469,9,108024.0,1.14.11.54,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,mRNA N(1)-methyladenine demethylase,True,True,True,True
10489,CHEMBL3119327,12968,F,Homo sapiens,57,57,False,0.0,54.0,94.73684210526316,9,,,,,,,,,,,,,,
10490,CHEMBL3119328,10009,F,Homo sapiens,57,57,False,0.0,55.0,96.49122807017544,9,,,,,,,,,,,,,,
10491,CHEMBL3119548,12825,B,Homo sapiens,38,38,False,0.0,38.0,100.0,9,,,,,,,,,,,,,,
10492,CHEMBL3122983,100484,B,Canavalia ensiformis,37,37,False,0.0,1.0,2.7027027027027017,9,100484.0,3.5.1.5,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,Urease,True,True,True,True
10493,CHEMBL3123036,10188,B,Homo sapiens,53,53,False,0.0,26.0,49.0566037735849,9,10188.0,2.7.11.24,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  mapk  p38,CMGC protein kinase p38 subfamily,2,transferase,kinase_cmgc,kinase,Mitogen-activated protein kinase,True,True,True,True
10494,CHEMBL3123527,11291,B,Homo sapiens,44,44,False,0.0,41.0,93.1818181818182,9,11291.0,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
10495,CHEMBL3123528,11289,B,Rattus norvegicus,44,44,False,0.0,38.0,86.36363636363636,9,11289.0,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
10496,CHEMBL3123711,12622,B,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,9,12622.0,2.7.7.49,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,RNA-directed DNA polymerase,True,True,True,True
10497,CHEMBL3123712,12622,B,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,9,12622.0,2.7.7.49,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,RNA-directed DNA polymerase,True,True,True,True
10498,CHEMBL3123713,12622,B,Homo sapiens,37,37,False,0.0,16.0,43.24324324324325,9,12622.0,2.7.7.49,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,RNA-directed DNA polymerase,True,True,True,True
10499,CHEMBL3123883,11631,B,Homo sapiens,53,53,False,0.0,53.0,100.0,9,,,,,,,,,,,,,,
10500,CHEMBL3123884,10950,B,Homo sapiens,54,54,False,0.0,45.0,83.33333333333333,9,,,,,,,,,,,,,,
10501,CHEMBL3123885,11631,B,Homo sapiens,54,54,False,0.0,54.0,100.0,9,,,,,,,,,,,,,,
10502,CHEMBL3128334,13077,B,Rattus norvegicus,43,43,False,0.0,21.0,48.83720930232558,9,,,,,,,,,,,,,,
10503,CHEMBL3129612,149,B,Homo sapiens,35,35,False,0.0,16.0,45.71428571428572,9,149.0,"('1.17.1.4', '1.17.3.2')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('Xanthine dehydrogenase', 'Xanthine oxidase')",False,True,True,True
