chembl_id,target_id,confidence,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
CHEMBL2219282,10782,9,2.7.11.1,EC_NUMBER,"('enzyme  kinase  protein kinase  agc  rsk  msk', 'enzyme  kinase  protein kinase  camk  rskb  mskb')","('AGC protein kinase MSK subfamily', 'CAMK protein kinase MSKb subfamily')",2,transferase,"('kinase_agc', 'kinase_camk')",kinase,Non-specific serine/threonine protein kinase,True,False,True,True
CHEMBL2219287,10277,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  mst,STE protein kinase MST subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219288,10277,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  mst,STE protein kinase MST subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219289,101056,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  ysk,STE protein kinase YSK subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219290,101056,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  ysk,STE protein kinase YSK subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219293,11451,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  met,Tyrosine protein kinase Met family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219294,11451,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  met,Tyrosine protein kinase Met family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219295,30037,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  mapkapk  mnk,CAMK protein kinase MNK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219296,30037,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  mapkapk  mnk,CAMK protein kinase MNK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219299,102473,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  nek  nek11,Other protein kinase Nek11,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219300,102473,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  nek  nek11,Other protein kinase Nek11,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219301,30017,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  nek,Other protein kinase NEK family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219302,30017,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  nek,Other protein kinase NEK family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219303,102421,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  nek  nek1,Other protein kinase Nek1,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219304,102421,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  nek  nek1,Other protein kinase Nek1,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219309,102391,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  tssk,CAMK protein kinase TSSK family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219310,102391,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  tssk,CAMK protein kinase TSSK family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219311,100418,9,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  tec,Tyrosine protein kinase Tec family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
CHEMBL2219312,100418,9,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  tec,Tyrosine protein kinase Tec family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
CHEMBL2219313,12913,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  tie,Tyrosine protein kinase Tie family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219314,12913,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  tie,Tyrosine protein kinase Tie family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219315,11902,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  trk,Tyrosine protein kinase Trk family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219316,11902,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  trk,Tyrosine protein kinase Trk family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219317,100413,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  trk,Tyrosine protein kinase Trk family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219318,100413,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  trk,Tyrosine protein kinase Trk family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219321,101191,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  ulk,Other protein kinase ULK family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219322,101191,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  ulk,Other protein kinase ULK family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219325,103855,9,2.7.11.1,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219326,103855,9,2.7.11.1,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219327,102474,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  wnk,Other protein kinase Wnk family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219328,102474,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  wnk,Other protein kinase Wnk family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219329,102400,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  wnk,Other protein kinase Wnk family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219330,102400,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  wnk,Other protein kinase Wnk family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219337,10904,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219338,10904,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219341,10434,9,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  src,Tyrosine protein kinase Src family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
CHEMBL2219342,10434,9,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  src,Tyrosine protein kinase Src family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
CHEMBL2219345,11400,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  atypical  pikk  frap,Atypical protein kinase FRAP subfamily,2,transferase,kinase_atypical,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219346,11400,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  atypical  pikk  frap,Atypical protein kinase FRAP subfamily,2,transferase,kinase_atypical,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219347,11400,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  atypical  pikk  frap,Atypical protein kinase FRAP subfamily,2,transferase,kinase_atypical,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219348,11400,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  atypical  pikk  frap,Atypical protein kinase FRAP subfamily,2,transferase,kinase_atypical,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219349,12944,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  rsk  p70,AGC protein kinase p70 subfamily,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219350,12944,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  rsk  p70,AGC protein kinase p70 subfamily,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219353,100836,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  nek,Other protein kinase NEK family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219354,100836,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  nek,Other protein kinase NEK family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219361,100080,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  pakb,STE protein kinase PAKB subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219362,100080,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  pakb,STE protein kinase PAKB subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219367,30001,9,"('2.7.11.1', '2.7.11.26')",EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  mark,CAMK protein kinase MARK subfamily,2,transferase,kinase_camk,kinase,"('Non-specific serine/threonine protein kinase', '[Tau protein] kinase')",False,True,True,True
CHEMBL2219368,30001,9,"('2.7.11.1', '2.7.11.26')",EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  mark,CAMK protein kinase MARK subfamily,2,transferase,kinase_camk,kinase,"('Non-specific serine/threonine protein kinase', '[Tau protein] kinase')",False,True,True,True
CHEMBL2219369,102399,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  pask,CAMK protein kinase PASK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219370,102399,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  pask,CAMK protein kinase PASK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219371,30023,9,"('2.7.10.2', '2.7.11.1')",EC_NUMBER,enzyme  kinase  protein kinase  tk  ack,Tyrosine protein kinase Ack family,2,transferase,kinase_tk,kinase,"('Non-specific protein-tyrosine kinase', 'Non-specific serine/threonine protein kinase')",False,True,True,True
CHEMBL2219372,30023,9,"('2.7.10.2', '2.7.11.1')",EC_NUMBER,enzyme  kinase  protein kinase  tk  ack,Tyrosine protein kinase Ack family,2,transferase,kinase_tk,kinase,"('Non-specific protein-tyrosine kinase', 'Non-specific serine/threonine protein kinase')",False,True,True,True
CHEMBL2219373,100417,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  stkr  type1,TKL protein kinase STKR Type 1 subfamily,2,transferase,kinase_tkl,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219374,100417,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  stkr  type1,TKL protein kinase STKR Type 1 subfamily,2,transferase,kinase_tkl,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219381,101332,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  nuak,CAMK protein kinase NuaK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219382,101332,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  nuak,CAMK protein kinase NuaK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219384,12627,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  pdgfr,Tyrosine protein kinase PDGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219385,12627,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  pdgfr,Tyrosine protein kinase PDGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219386,197,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  pdgfr,Tyrosine protein kinase PDGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219387,197,9,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  pdgfr,Tyrosine protein kinase PDGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2219390,11969,9,2.7.11.11,EC_NUMBER,enzyme  kinase  protein kinase  agc  pka,AGC protein kinase PKA family,2,transferase,kinase_agc,kinase,cAMP-dependent protein kinase,True,True,True,True
CHEMBL2219391,11969,9,2.7.11.11,EC_NUMBER,enzyme  kinase  protein kinase  agc  pka,AGC protein kinase PKA family,2,transferase,kinase_agc,kinase,cAMP-dependent protein kinase,True,True,True,True
CHEMBL2219392,12666,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219393,12666,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219394,10695,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219395,10695,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219396,10696,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219397,10696,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2219400,11636,9,2.7.11.13,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkc  alpha,AGC protein kinase PKC alpha subfamily,2,transferase,kinase_agc,kinase,Protein kinase C,True,True,True,True
CHEMBL2219401,11636,9,2.7.11.13,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkc  alpha,AGC protein kinase PKC alpha subfamily,2,transferase,kinase_agc,kinase,Protein kinase C,True,True,True,True
CHEMBL2219402,11636,9,2.7.11.13,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkc  alpha,AGC protein kinase PKC alpha subfamily,2,transferase,kinase_agc,kinase,Protein kinase C,True,True,True,True
CHEMBL2219403,11636,9,2.7.11.13,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkc  alpha,AGC protein kinase PKC alpha subfamily,2,transferase,kinase_agc,kinase,Protein kinase C,True,True,True,True
CHEMBL2317274,103079,9,3.6.4.6,EC_NUMBER,transporter  ntpase  errt,Endoplasmic reticular retrotranslocon family,3,hydrolase,transporter_ntpase,transporter,Vesicle-fusing ATPase,True,True,True,True
CHEMBL2317359,104,9,1.4.3.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Monoamine oxidase,True,True,True,True
CHEMBL2317360,252,9,,,,,,,,,,,,,
CHEMBL2317407,215,9,,,,,,,,,,,,,
CHEMBL2317408,61,9,,,,,,,,,,,,,
CHEMBL2317557,100339,9,,,,,,,,,,,,,
CHEMBL2318190,165,9,,,,,,,,,,,,,
CHEMBL2319315,104532,9,,,,,,,,,,,,,
CHEMBL2319454,12879,9,,,,,,,,,,,,,
CHEMBL2319556,87,9,,,,,,,,,,,,,
CHEMBL2319557,10502,9,,,,,,,,,,,,,
CHEMBL2319564,10495,9,3.4.22.38,EC_NUMBER,enzyme  protease  cysteine  ca  c1a,Cysteine protease C1A family,3,hydrolase,protease_cysteine,protease,Cathepsin K,True,True,True,True
CHEMBL2319790,102448,9,1.1.1.205,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,IMP dehydrogenase,True,True,True,True
CHEMBL2320303,104063,9,,,,,,,,,,,,,
CHEMBL2320305,104067,9,,,,,,,,,,,,,
CHEMBL2320306,104067,9,,,,,,,,,,,,,
CHEMBL2320307,100468,9,,,,,,,,,,,,,
CHEMBL2320372,214,9,,,,,,,,,,,,,
CHEMBL2320494,100431,9,,,,,,,,,,,,,
CHEMBL2320534,101271,9,,,,,,,,,,,,,
CHEMBL2321360,100984,9,1.14.19.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Stearoyl-CoA 9-desaturase,True,True,True,True
CHEMBL2321456,101165,9,1.14.19.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Stearoyl-CoA 9-desaturase,True,True,True,True
CHEMBL2327195,101018,9,1.13.12.7,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Firefly luciferase,True,True,True,True
CHEMBL2327197,101018,9,1.13.12.7,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Firefly luciferase,True,True,True,True
CHEMBL2327205,10193,9,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL2328441,13053,9,"('1.1.1.239', '1.1.1.62')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('3-alpha-(17-beta)-hydroxysteroid dehydrogenase (NAD(+))', '17-beta-estradiol 17-dehydrogenase')",False,True,True,True
CHEMBL2329009,28,9,2.1.1.45,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,Thymidylate synthase,True,True,True,True
CHEMBL2329084,104150,9,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ck1  ck1,CK1 protein kinase CK1 family,2,transferase,kinase_ck1,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2329236,30023,9,"('2.7.10.2', '2.7.11.1')",EC_NUMBER,enzyme  kinase  protein kinase  tk  ack,Tyrosine protein kinase Ack family,2,transferase,kinase_tk,kinase,"('Non-specific protein-tyrosine kinase', 'Non-specific serine/threonine protein kinase')",False,True,True,True
CHEMBL2329815,100481,9,"('1.-.-.-', '1.1.1.112', '1.1.1.188', '1.1.1.239', '1.1.1.357', '1.1.1.64', '1.3.1.20')",EC_NUMBER,enzyme,Enzyme,1,oxidoreductase,undefined enzyme/protein,undefined enzyme/protein,"('unknown EC number', 'Indanol dehydrogenase', 'Prostaglandin-F synthase', '3-alpha-(17-beta)-hydroxysteroid dehydrogenase (NAD(+))', '3-alpha-hydroxysteroid 3-dehydrogenase', 'Testosterone 17-beta-dehydrogenase (NADP(+))', 'Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase')",False,True,True,True
CHEMBL2330282,101368,9,2.1.1.-,EC_NUMBER,epigenetic regulator  writer  pmt  prmt,Protein arginine methyltransferase,2,transferase,epigenetic_regulator,epigenetic,unknown EC number,True,True,True,True
CHEMBL2330618,11939,9,"('2.7.11.1', '2.7.1.153')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('Non-specific serine/threonine protein kinase', 'Phosphatidylinositol-4,5-bisphosphate 3-kinase')",False,True,True,True
