chembl_id,target_id,assay_type,assay_organism,raw_size,cleaned_size,cleaning_failed,cleaning_size_delta,num_pos,percentage_pos,confidence,tid,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
CHEMBL1942636,124,B,Homo sapiens,35,35,False,0.0,35.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1942638,124,F,Homo sapiens,33,33,False,0.0,33.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1942827,104430,B,Mus musculus,37,37,False,0.0,37.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1942828,104430,F,Mus musculus,41,41,False,0.0,40.0,97.56097560975608,9,,,,,,,,,,,,,,
CHEMBL1943215,11082,B,Homo sapiens,35,35,False,0.0,33.0,94.28571428571428,9,11082.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  mapkapk  mapkapk,CAMK protein kinase MAPKAPK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL1943704,11024,B,Homo sapiens,45,45,False,0.0,43.0,95.55555555555556,9,11024.0,3.4.24.-,EC_NUMBER,enzyme  protease  metallo  mam  m10a,Metallo protease M10A subfamily,3,hydrolase,protease_metallo,protease,unknown EC number,True,True,True,True
CHEMBL1943806,100579,F,Homo sapiens,45,45,False,0.0,42.0,93.33333333333331,9,,,,,,,,,,,,,,
CHEMBL1943884,12252,B,Homo sapiens,43,43,False,0.0,20.0,46.511627906976734,9,12252.0,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL1943912,11156,F,Homo sapiens,55,55,False,0.0,55.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1944172,101412,F,Homo sapiens,41,41,False,0.0,20.0,48.78048780487804,9,,,,,,,,,,,,,,
CHEMBL1944173,101095,F,Rattus norvegicus,33,33,False,0.0,26.0,78.78787878787878,9,,,,,,,,,,,,,,
CHEMBL1944259,61,F,Homo sapiens,36,36,False,0.0,9.0,25.0,9,,,,,,,,,,,,,,
CHEMBL1947439,104449,B,Astrosclera willeyana,42,42,False,0.0,42.0,100.0,9,104449.0,4.2.1.1,EC_NUMBER,unclassified,Unclassified protein,4,lyase,unclassified,unclassified,Carbonic anhydrase,True,True,True,True
CHEMBL1947440,10193,B,Homo sapiens,41,41,False,0.0,20.0,48.78048780487804,9,10193.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL1947441,15,B,Homo sapiens,41,41,False,0.0,41.0,100.0,9,15.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL1947442,11942,B,Homo sapiens,48,48,False,0.0,20.0,41.66666666666666,9,11942.0,3.4.21.73,EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,U-plasminogen activator,True,True,True,True
CHEMBL1947471,155,B,Homo sapiens,53,53,False,0.0,53.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1947789,43,F,Homo sapiens,50,50,False,0.0,50.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1948105,11398,B,Homo sapiens,49,49,False,0.0,21.0,42.85714285714285,9,11398.0,"('7.6.2.1', '7.6.2.2')",EC_NUMBER,transporter  ntpase  atp binding cassette  mdr,ABCB subfamily,7,translocase,transporter_ntpase,transporter,"('P-type phospholipid transporter', 'ABC-type xenobiotic transporter')",False,True,True,True
CHEMBL1948339,10907,B,Homo sapiens,40,40,False,0.0,40.0,100.0,9,10907.0,2.7.11.21,EC_NUMBER,enzyme  kinase  protein kinase  other  plk,Other protein kinase PLK family,2,transferase,kinase_other,kinase,Polo kinase,True,True,True,True
CHEMBL1948971,100602,B,Mycobacterium tuberculosis,100,100,False,0.0,1.0,1.0,9,100602.0,3.1.3.48,EC_NUMBER,enzyme  phosphatase  protein phosphatase  tyr,Tyrosine protein phosphatase,3,hydrolase,phosphatase_tyr,phosphatase,Protein-tyrosine-phosphatase,True,True,True,True
CHEMBL1948972,100600,B,Mycobacterium tuberculosis,100,100,False,0.0,1.0,1.0,9,,,,,,,,,,,,,,
CHEMBL1948973,100602,B,Mycobacterium tuberculosis,27,27,False,0.0,0.0,0.0,9,100602.0,3.1.3.48,EC_NUMBER,enzyme  phosphatase  protein phosphatase  tyr,Tyrosine protein phosphatase,3,hydrolase,phosphatase_tyr,phosphatase,Protein-tyrosine-phosphatase,True,True,True,True
CHEMBL1948974,100600,B,Mycobacterium tuberculosis,13,13,False,0.0,0.0,0.0,9,,,,,,,,,,,,,,
CHEMBL1949458,101412,F,Homo sapiens,33,33,False,0.0,14.0,42.42424242424242,9,,,,,,,,,,,,,,
CHEMBL1952518,10627,B,Homo sapiens,44,44,False,0.0,43.0,97.72727272727272,9,,,,,,,,,,,,,,
CHEMBL1953081,17045,A,Homo sapiens,39,39,False,0.0,18.0,46.15384615384615,9,17045.0,"('1.14.14.1', '1.14.14.55', '1.14.14.56', '1.14.14.73')",EC_NUMBER,enzyme  cytochrome p450  cyp_3  cyp_3a  cyp_3a4,Cytochrome P450 3A4,1,oxidoreductase,cytochrome_p450,cytochrome,"('Unspecific monooxygenase', 'Quinine 3-monooxygenase', '1,8-cineole 2-exo-monooxygenase', 'Albendazole monooxygenase (sufoxide-forming)')",False,True,True,True
CHEMBL1953317,10331,B,Homo sapiens,36,36,False,0.0,18.0,50.0,9,10331.0,3.4.16.2,EC_NUMBER,enzyme  protease  serine  sc  s28,Serine protease S28 family,3,hydrolase,protease_serine,protease,Lysosomal Pro-Xaa carboxypeptidase,True,True,True,True
CHEMBL1953640,104449,B,Astrosclera willeyana,31,31,False,0.0,3.0,9.677419354838712,9,104449.0,4.2.1.1,EC_NUMBER,unclassified,Unclassified protein,4,lyase,unclassified,unclassified,Carbonic anhydrase,True,True,True,True
CHEMBL1954237,11291,B,Homo sapiens,50,50,False,0.0,22.0,44.0,9,11291.0,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
CHEMBL1954238,11289,B,Rattus norvegicus,51,51,False,0.0,25.0,49.01960784313725,9,11289.0,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
CHEMBL1954372,11279,F,Homo sapiens,52,52,False,0.0,52.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1954374,12894,F,Rattus norvegicus,52,52,False,0.0,52.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1954392,11140,B,Homo sapiens,47,47,False,0.0,47.0,100.0,9,11140.0,3.4.14.5,EC_NUMBER,enzyme  protease  serine  sc  s9b,Serine protease S9B subfamily,3,hydrolase,protease_serine,protease,Dipeptidyl-peptidase IV,True,True,True,True
CHEMBL1954606,12167,B,Rattus norvegicus,54,54,False,0.0,50.0,92.5925925925926,9,,,,,,,,,,,,,,
CHEMBL1955513,100168,B,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,9,,,,,,,,,,,,,,
CHEMBL1958762,10034,B,Homo sapiens,34,34,False,0.0,34.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1958764,11156,B,Homo sapiens,34,34,False,0.0,34.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1958796,9,B,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,9,9.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL1958797,188,B,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,9,188.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL1959154,106660,B,Human immunodeficiency virus 1,70,70,False,0.0,2.0,2.8571428571428568,9,,,,,,,,,,,,,,
CHEMBL1959233,106660,B,Human immunodeficiency virus 1,46,46,False,0.0,3.0,6.521739130434782,9,,,,,,,,,,,,,,
CHEMBL1959505,114,B,Homo sapiens,34,34,False,0.0,34.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1959506,252,B,Homo sapiens,34,34,False,0.0,1.0,2.9411764705882355,9,,,,,,,,,,,,,,
CHEMBL1959507,278,B,Homo sapiens,36,36,False,0.0,36.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1959508,280,B,Homo sapiens,34,34,False,0.0,34.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1959510,278,F,Homo sapiens,34,34,False,0.0,34.0,100.0,9,,,,,,,,,,,,,,
CHEMBL1959870,10193,B,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,9,10193.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL1959871,15,B,Homo sapiens,37,37,False,0.0,37.0,100.0,9,15.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL1959872,12952,B,Homo sapiens,37,37,False,0.0,37.0,100.0,9,12952.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL1959873,12209,B,Homo sapiens,36,36,False,0.0,36.0,100.0,9,12209.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL1959874,11063,B,Homo sapiens,36,36,False,0.0,36.0,100.0,9,11063.0,4.2.1.1,EC_NUMBER,enzyme  lyase,Lyase,4,lyase,lyase,lyase,Carbonic anhydrase,True,True,True,True
CHEMBL1960402,104466,F,Rattus norvegicus,43,43,False,0.0,33.0,76.74418604651162,9,,,,,,,,,,,,,,
CHEMBL1960749,10403,B,Bos taurus,114,114,False,0.0,0.0,0.0,9,10403.0,3.4.21.5,EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,Thrombin,True,True,True,True
CHEMBL1960803,102448,B,Cryptosporidium parvum,25,25,False,0.0,25.0,100.0,9,102448.0,1.1.1.205,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,IMP dehydrogenase,True,True,True,True
CHEMBL1960804,68,B,Homo sapiens,38,38,False,0.0,0.0,0.0,9,68.0,1.1.1.205,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,IMP dehydrogenase,True,True,True,True
CHEMBL1960806,102448,B,Cryptosporidium parvum,38,38,False,0.0,18.0,47.368421052631575,9,102448.0,1.1.1.205,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,IMP dehydrogenase,True,True,True,True
CHEMBL1961096,100588,B,Plasmodium falciparum,83,83,False,0.0,41.0,49.39759036144578,9,100588.0,1.3.5.2,EC_NUMBER,enzyme,Enzyme,1,oxidoreductase,undefined enzyme/protein,undefined enzyme/protein,Dihydroorotate dehydrogenase (quinone),True,True,True,True
CHEMBL1961098,157,B,Homo sapiens,25,25,False,0.0,0.0,0.0,9,157.0,1.3.5.2,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Dihydroorotate dehydrogenase (quinone),True,True,True,True
CHEMBL1961126,10280,B,Homo sapiens,40,40,False,0.0,40.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2013357,18061,F,Homo sapiens,41,41,False,0.0,20.0,48.78048780487804,9,,,,,,,,,,,,,,
CHEMBL2013636,18061,F,Homo sapiens,57,57,False,0.0,53.0,92.98245614035088,9,,,,,,,,,,,,,,
CHEMBL2013637,11480,F,Homo sapiens,39,39,False,0.0,39.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2014776,100588,B,Plasmodium falciparum,41,41,False,0.0,37.0,90.2439024390244,9,100588.0,1.3.5.2,EC_NUMBER,enzyme,Enzyme,1,oxidoreductase,undefined enzyme/protein,undefined enzyme/protein,Dihydroorotate dehydrogenase (quinone),True,True,True,True
CHEMBL2015062,100193,B,Homo sapiens,29,29,False,0.0,14.0,48.27586206896552,9,100193.0,3.1.1.23,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,Acylglycerol lipase,True,True,True,True
CHEMBL2015064,11289,B,Rattus norvegicus,37,37,False,0.0,16.0,43.24324324324325,9,11289.0,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
CHEMBL2015066,100799,B,Rattus norvegicus,55,55,False,0.0,26.0,47.27272727272727,9,100799.0,3.1.1.23,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,Acylglycerol lipase,True,True,True,True
CHEMBL2015090,12252,B,Homo sapiens,46,46,False,0.0,23.0,50.0,9,12252.0,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL2015102,155,B,Homo sapiens,45,45,False,0.0,16.0,35.555555555555564,9,,,,,,,,,,,,,,
CHEMBL2015103,121,B,Homo sapiens,42,42,False,0.0,18.0,42.85714285714285,9,,,,,,,,,,,,,,
CHEMBL2015355,76,B,Homo sapiens,46,46,False,0.0,23.0,50.0,9,76.0,1.14.15.4,EC_NUMBER,enzyme  cytochrome p450  cyp_11  cyp_11b  cyp_11b1,Cytochrome P450 11B1,1,oxidoreductase,cytochrome_p450,cytochrome,Steroid 11-beta-monooxygenase,True,True,True,True
CHEMBL2015356,11541,B,Homo sapiens,44,44,False,0.0,17.0,38.63636363636363,9,11541.0,"('1.14.15.4', '1.14.15.5')",EC_NUMBER,enzyme  cytochrome p450  cyp_11  cyp_11b  cyp_11b2,Cytochrome P450 11B2,1,oxidoreductase,cytochrome_p450,cytochrome,"('Steroid 11-beta-monooxygenase', 'Corticosterone 18-monooxygenase')",False,True,True,True
CHEMBL2015862,101418,B,Mus musculus,53,53,False,0.0,3.0,5.660377358490566,9,101418.0,2.4.1.80,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,Ceramide glucosyltransferase,True,True,True,True
CHEMBL2015864,11815,B,Homo sapiens,53,53,False,0.0,9.0,16.9811320754717,9,11815.0,"('2.4.1.-', '3.2.1.-', '3.2.1.45')",EC_NUMBER,enzyme,Enzyme,"('2', '3', '3')","('transferase', 'hydrolase', 'hydrolase')",undefined enzyme/protein,undefined enzyme/protein,"('unknown EC number', 'unknown EC number', 'Glucosylceramidase')",False,True,False,True
CHEMBL2015971,101414,B,Homo sapiens,34,34,False,0.0,17.0,50.0,9,101414.0,"('2.3.1.20', '2.3.1.76')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('Diacylglycerol O-acyltransferase', 'Retinol O-fatty-acyltransferase')",False,True,True,True
CHEMBL2015972,101414,B,Homo sapiens,16,16,False,0.0,16.0,100.0,9,101414.0,"('2.3.1.20', '2.3.1.76')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('Diacylglycerol O-acyltransferase', 'Retinol O-fatty-acyltransferase')",False,True,True,True
CHEMBL2016148,11631,F,Homo sapiens,41,41,False,0.0,37.0,90.2439024390244,9,,,,,,,,,,,,,,
CHEMBL2016149,10950,F,Homo sapiens,41,41,False,0.0,7.0,17.073170731707318,9,,,,,,,,,,,,,,
CHEMBL2019386,11575,B,Homo sapiens,60,60,False,0.0,59.0,98.33333333333331,9,,,,,,,,,,,,,,
CHEMBL2019444,103857,F,Canis lupus familiaris,34,34,False,0.0,34.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2019654,103593,B,Homo sapiens,49,49,False,0.0,24.0,48.97959183673469,9,103593.0,2.7.1.3,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,Ketohexokinase,True,True,True,True
CHEMBL2019768,100912,B,Homo sapiens,42,42,False,0.0,40.0,95.23809523809524,9,100912.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  axl,Tyrosine protein kinase Axl family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2019815,11910,B,Homo sapiens,33,33,False,0.0,33.0,100.0,9,11910.0,3.1.4.53,EC_NUMBER,enzyme  phosphodiesterase  pde_7  pde_7a,Phosphodiesterase 7A,3,hydrolase,phosphodiesterase_pde_7,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,True,True,True
CHEMBL2020109,19904,B,Homo sapiens,39,39,False,0.0,39.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2020290,103655,B,Homo sapiens,68,68,False,0.0,34.0,50.0,9,,,,,,,,,,,,,,
CHEMBL2020291,103699,B,Homo sapiens,68,68,False,0.0,28.0,41.1764705882353,9,,,,,,,,,,,,,,
CHEMBL2020642,9,B,Homo sapiens,65,65,False,0.0,25.0,38.46153846153846,9,9.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2020643,10980,B,Homo sapiens,65,65,False,0.0,32.0,49.230769230769226,9,10980.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  vegfr,Tyrosine protein kinase VEGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2020770,10839,B,Homo sapiens,40,40,False,0.0,40.0,100.0,9,10839.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  pim,CAMK protein kinase PIM family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2020772,30043,B,Homo sapiens,40,40,False,0.0,40.0,100.0,9,30043.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  pim,CAMK protein kinase PIM family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2020816,72,B,Homo sapiens,39,39,False,0.0,19.0,48.71794871794872,9,,,,,,,,,,,,,,
CHEMBL2020845,100010,B,Homo sapiens,33,33,False,0.0,33.0,100.0,9,100010.0,"('3.1.4.17', '3.1.4.35')",EC_NUMBER,enzyme  phosphodiesterase  pde_10  pde_10a,Phosphodiesterase 10A,3,hydrolase,phosphodiesterase_pde_10,phosphodiesterase,"(""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-GMP phosphodiesterase"")",False,True,True,True
CHEMBL2020901,104316,B,Mycobacterium tuberculosis,36,36,False,0.0,18.0,50.0,9,104316.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase,Protein Kinase,2,transferase,kinase,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2021002,19905,B,Homo sapiens,52,52,False,0.0,49.0,94.23076923076924,9,,,,,,,,,,,,,,
CHEMBL2021003,19905,F,Homo sapiens,48,48,False,0.0,44.0,91.66666666666669,9,,,,,,,,,,,,,,
CHEMBL2021090,10517,B,Homo sapiens,59,59,False,0.0,52.0,88.13559322033899,9,,,,,,,,,,,,,,
CHEMBL2021104,165,B,Homo sapiens,35,35,False,0.0,17.0,48.57142857142857,9,,,,,,,,,,,,,,
CHEMBL2021107,19905,B,Homo sapiens,58,58,False,0.0,58.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2021108,19905,F,Homo sapiens,58,58,False,0.0,58.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2021209,11488,B,Homo sapiens,49,49,False,0.0,49.0,100.0,9,11488.0,"('1.1.1.62', '1.1.1.64')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('17-beta-estradiol 17-dehydrogenase', 'Testosterone 17-beta-dehydrogenase (NADP(+))')",False,True,True,True
CHEMBL2024743,100166,B,Homo sapiens,54,54,False,0.0,54.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2024836,10781,B,Homo sapiens,30,30,False,0.0,15.0,50.0,9,10781.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  aur,Other protein kinase AUR family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2025052,61,F,Homo sapiens,46,46,False,0.0,23.0,50.0,9,,,,,,,,,,,,,,
CHEMBL2025053,61,F,Homo sapiens,56,56,False,0.0,15.0,26.785714285714285,9,,,,,,,,,,,,,,
CHEMBL2025115,10197,B,Homo sapiens,28,28,False,0.0,0.0,0.0,9,10197.0,"('2.7.11.1', '2.7.11.26')",EC_NUMBER,enzyme  kinase  protein kinase  cmgc  gsk,CMGC protein kinase GSK family,2,transferase,kinase_cmgc,kinase,"('Non-specific serine/threonine protein kinase', '[Tau protein] kinase')",False,True,True,True
CHEMBL2025282,25,B,Homo sapiens,49,49,False,0.0,49.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2025284,12104,A,Rattus norvegicus,26,26,False,0.0,26.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2025285,25,B,Homo sapiens,52,52,False,0.0,19.0,36.53846153846154,9,,,,,,,,,,,,,,
CHEMBL2025286,25,A,Homo sapiens,31,31,False,0.0,15.0,48.38709677419354,9,,,,,,,,,,,,,,
CHEMBL2025287,12104,A,Rattus norvegicus,31,31,False,0.0,15.0,48.38709677419354,9,,,,,,,,,,,,,,
CHEMBL2025296,11054,B,Homo sapiens,44,44,False,0.0,22.0,50.0,9,,,,,,,,,,,,,,
CHEMBL2025297,11054,B,Homo sapiens,44,44,False,0.0,22.0,50.0,9,,,,,,,,,,,,,,
CHEMBL2025456,19904,B,Homo sapiens,45,45,False,0.0,45.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2025720,17100,B,Ovis aries,5,5,False,0.0,1.0,20.0,9,17100.0,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
CHEMBL2025772,100417,B,Homo sapiens,36,36,False,0.0,18.0,50.0,9,100417.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  stkr  type1,TKL protein kinase STKR Type 1 subfamily,2,transferase,kinase_tkl,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2025773,234,B,Homo sapiens,35,35,False,0.0,17.0,48.57142857142857,9,234.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  insr,Tyrosine protein kinase InsR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2026491,10280,B,Homo sapiens,54,54,False,0.0,27.0,50.0,9,,,,,,,,,,,,,,
CHEMBL2026493,165,B,Homo sapiens,49,49,False,0.0,10.0,20.40816326530612,9,,,,,,,,,,,,,,
CHEMBL2026494,10331,B,Homo sapiens,37,37,False,0.0,37.0,100.0,9,10331.0,3.4.16.2,EC_NUMBER,enzyme  protease  serine  sc  s28,Serine protease S28 family,3,hydrolase,protease_serine,protease,Lysosomal Pro-Xaa carboxypeptidase,True,True,True,True
CHEMBL2026780,101548,B,Mus musculus,40,40,False,0.0,20.0,50.0,9,101548.0,"('3.4.14.5', '3.4.21.-', '3.4.21.26')",EC_NUMBER,enzyme  protease  serine  sc  s9b,Serine protease S9B subfamily,3,hydrolase,protease_serine,protease,"('Dipeptidyl-peptidase IV', 'unknown EC number', 'Prolyl oligopeptidase')",False,True,True,True
CHEMBL2026781,11968,B,Homo sapiens,39,39,False,0.0,14.0,35.8974358974359,9,11968.0,3.4.21.26,EC_NUMBER,enzyme  protease  serine  sc  s9a,Serine protease S9A subfamily,3,hydrolase,protease_serine,protease,Prolyl oligopeptidase,True,True,True,True
CHEMBL2026782,12268,B,Homo sapiens,40,40,False,0.0,1.0,2.5,9,12268.0,3.4.14.2,EC_NUMBER,enzyme  protease  serine  sc  s28,Serine protease S28 family,3,hydrolase,protease_serine,protease,Dipeptidyl-peptidase II,True,True,True,True
CHEMBL2026783,11140,B,Homo sapiens,40,40,False,0.0,3.0,7.5,9,11140.0,3.4.14.5,EC_NUMBER,enzyme  protease  serine  sc  s9b,Serine protease S9B subfamily,3,hydrolase,protease_serine,protease,Dipeptidyl-peptidase IV,True,True,True,True
CHEMBL2026892,133,B,Homo sapiens,34,34,False,0.0,30.0,88.23529411764706,9,,,,,,,,,,,,,,
CHEMBL2032458,11451,B,Homo sapiens,45,45,False,0.0,45.0,100.0,9,11451.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  met,Tyrosine protein kinase Met family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL2032586,11727,B,Homo sapiens,102,102,False,0.0,101.0,99.01960784313722,9,11727.0,"('3.1.3.76', '3.3.2.10')",EC_NUMBER,enzyme  protease  serine  sc  s33,Serine protease S33 family,3,hydrolase,protease_serine,protease,"('Lipid-phosphate phosphatase', 'Soluble epoxide hydrolase')",False,True,True,True
CHEMBL2032861,101400,F,Homo sapiens,61,61,False,0.0,27.0,44.26229508196721,9,,,,,,,,,,,,,,
CHEMBL2032922,101263,F,Rattus norvegicus,49,49,False,0.0,24.0,48.97959183673469,9,,,,,,,,,,,,,,
CHEMBL2033031,101400,F,Homo sapiens,32,32,False,0.0,32.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2033254,101110,B,Clostridium botulinum,44,44,False,0.0,19.0,43.18181818181818,9,101110.0,3.4.24.69,EC_NUMBER,enzyme  protease  metallo  mae  m27,Metallo protease M27 family,3,hydrolase,protease_metallo,protease,Bontoxilysin,True,True,True,True
CHEMBL2033274,10517,B,Homo sapiens,39,39,False,0.0,36.0,92.30769230769228,9,,,,,,,,,,,,,,
CHEMBL2033320,10102,B,Homo sapiens,42,42,False,0.0,42.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2033321,10102,B,Homo sapiens,42,42,False,0.0,42.0,100.0,9,,,,,,,,,,,,,,
CHEMBL2033391,100126,B,Homo sapiens,36,36,False,0.0,36.0,100.0,9,100126.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2033392,100126,B,Homo sapiens,36,36,False,0.0,18.0,50.0,9,100126.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
